id,year,month,day,timestamp,event_validity,cause_code,focal_depth,primary_magnitude,country,state,location_name,latitude,longitude,region_code,maximum_water_height,abe,iida,soloviev,warning_status,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,houses_destroyed,houses_destroyed_description,houses_damaged,houses_damaged_description,total_deaths,total_deaths_description,total_missing,total_missing_description,total_injuries,total_injuries_description,total_damage_in_millions_dollars,total_damage_description,total_houses_destroyed,total_houses_destroyed_description,total_houses_damaged,total_houses_damaged_description
2922,2000,4,5,2000-04-05T04:36:59,4,3,38,5.5,GREECE,,CRETE,34.22,25.69,50,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5713,2009,7,1,2009-07-01T09:30:10,4,1,19,6.4,GREECE,,CRETE,34.164,25.471,50,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5793,2013,6,15,2013-06-15T16:11:02,3,1,10,6.2,GREECE,,CRETE,34.4,25.02,50,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,2020,5,2,2020-05-02T12:51:06,4,1,17,6.6,GREECE,,CRETE,34.205,25.712,50,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-760,,,,2,0,,,ISRAEL,,ISRAEL AND LEBANON COASTS,,,50,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
15,-138,,,,2,0,,,ISRAEL,,ISRAEL AND LEBANON COASTS,33.0,35.0,50,,,,3.0,,,3,,,,,,,,,,,,3,,,,,,,,,,
75,881,4,8,0881-04-08T00:00:00,2,0,,,ISRAEL,,ISRAEL AND EGYPTIAN COASTS,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1534,,,,2,1,,,ISRAEL,,PALESTINE,,,50,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
702,1837,1,1,1837-01-01T01:00:00,3,1,,,ISRAEL,,ISRAEL and SYRIAN COASTS,33.0,35.5,50,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
680,1833,3,10,1833-03-10T00:00:00,3,1,,,MEXICO,,S. MEXICO,16.8,-99.9,88,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5494,1837,8,9,1837-08-09T00:00:00,2,1,,6.5,MEXICO,,ACAPULCO,16.86,-99.88,88,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
5495,1837,10,18,1837-10-18T00:00:00,2,1,,7.0,MEXICO,,MEXICO CITY,19.45,-99.15,88,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
802,1852,11,29,1852-11-29T00:00:00,3,1,,7.0,MEXICO,,N. MEXICO,32.5,-115.5,88,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
834,1854,12,4,1854-12-04T00:00:00,1,0,,,MEXICO,,S. MEXICO,16.8,-99.2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,1860,3,17,1860-03-17T00:00:00,1,0,,,MEXICO,,S. MEXICO,16.7,-99.2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,1868,5,25,1868-05-25T00:00:00,2,1,,,MEXICO,,S. MEXICO,16.8,-99.2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,1868,8,12,1868-08-12T00:00:00,3,1,,,MEXICO,,S. MEXICO,16.8,-99.9,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,1871,2,7,1871-02-07T00:00:00,2,1,,,MEXICO,,S. MEXICO,18.2,-94.5,74,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,1875,2,23,1875-02-23T00:00:00,1,1,,,MEXICO,,S. MEXICO,20.0,-105.0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,1883,3,12,1883-03-12T00:00:00,3,0,,,MEXICO,,S. MEXICO,,,88,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1189,1891,7,30,1891-07-30T00:00:00,1,2,,,MEXICO,,N. MEXICO,25.5,-103.5,88,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
5633,1894,5,10,1894-05-10T00:00:00,2,0,,,MEXICO,,OFF WEST COAST,25.4,-108.95,88,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5082,1902,8,16,1902-08-16T08:11:36,1,1,,,MEXICO,,MEXICO,24.6,-107.9,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,1903,7,16,1903-07-16T00:00:00,1,1,,,MEXICO,,S. MEXICO,16.7,-99.2,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5496,1905,1,,,1,1,,,MEXICO,,REVILLAGIGEDO ISLANDS,19.0,-113.0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,1909,7,30,1909-07-30T10:51:54,2,1,,7.4,MEXICO,,S. MEXICO,16.8,-99.8,88,9.0,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,
5497,1925,5,4,1925-05-04T17:25:00,1,0,,,MEXICO,,MEXICO,14.583,-106.1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5498,1927,9,6,1927-09-06T00:00:00,1,9,,,MEXICO,,MEXICO,17.0,-104.0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,1928,3,22,1928-03-22T04:17:00,4,1,60,7.7,MEXICO,,MEXICO,15.67,-96.1,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5461,1932,6,29,1932-06-29T00:00:00,2,1,,,MEXICO,,S. MEXICO,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,1934,11,30,1934-11-30T02:05:10,4,1,5,7.0,MEXICO,,MEXICO,18.5,-105.5,88,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1968,9,25,1968-09-25T00:00:00,1,1,138,7.0,MEXICO,,S. MEXICO-GUATEMALA-NICARAGUA,15.6,-92.6,88,2.0,,,1.0,,,,,,,,,,,,,,15,1,,,500,3,,,,,,
2163,1985,9,21,1985-09-21T01:37:13,4,1,31,7.6,MEXICO,,MEXICO,17.802,-101.647,88,1.2,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2262,1996,2,25,1996-02-25T03:08:15,4,1,21,7.1,MEXICO,,MEXICO,15.978,-98.07,88,0.1,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
5752,2013,4,22,2013-04-22T01:16:32,3,1,30,6.0,MEXICO,,MEXICO,18.081,-102.182,88,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4252,1731,1,8,1731-01-08T00:00:00,4,8,,,NORWAY,,WESTERN NORWAY,62.333,6.967,73,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
4253,1756,2,,,4,8,,,NORWAY,,WESTERN NORWAY,62.767,7.9,73,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
472,1762,5,26,1762-05-26T00:00:00,1,0,,,NORWAY,,NORWAY: BERGEN,60.383,5.333,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254,1810,,,,4,8,,,NORWAY,,NORTHERN NORWAY,69.433,20.15,73,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,
4241,1867,5,7,1867-05-07T10:00:00,4,1,,,NORWAY,,WESTERN NORWAY,58.667,6.167,73,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
4243,1880,4,14,1880-04-14T00:00:00,3,8,,,NORWAY,,WESTERN NORWAY,62.083,7.117,73,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
4255,1927,1,24,1927-01-24T05:18:22,2,1,,5.1,NORWAY,,WESTERN NORWAY,59.0,3.0,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3544,1934,4,7,1934-04-07T03:00:00,4,8,,,NORWAY,,TAFJORD,62.27,7.4,73,62.3,,,,,41,1,,,,,,,,,,,41,1,,,,,,,,,,
4238,1938,3,,,4,8,,,NORWAY,,WESTERN NORWAY,62.333,6.967,73,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
4256,1950,10,8,1950-10-08T00:00:00,1,8,,,NORWAY,,MID-NORWAY,63.433,10.383,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4239,1952,1,9,1952-01-09T08:00:00,4,8,,,NORWAY,,MID-NORWAY,64.883,12.417,73,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
4242,1966,5,8,1966-05-08T00:00:00,4,8,,,NORWAY,,EASTERN NORWAY,59.6,10.633,73,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
4237,1987,2,21,1987-02-21T07:40:00,4,8,,,NORWAY,,WESTERN NORWAY,62.2,6.65,73,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
5434,2011,8,6,2011-08-06T12:55:00,3,8,,,NORWAY,,"LYSEFJOREN, WESTERN NORWAY",59.05,6.64,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,1873,10,13,1873-10-13T00:00:00,1,1,0,,PANAMA,,PANAMA CITY,8.96,-79.53,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5573,1904,12,20,1904-12-20T05:44:18,2,1,,7.2,PANAMA,,BOCAS DEL TORO,9.2,-82.8,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,1950,4,30,1950-04-30T23:49:24,0,1,,,PANAMA,,OFF COAST,6.5,-83.0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,1737,12,17,1737-12-17T00:00:00,-1,1,,7.5,RUSSIA,,KAMCHATKA,50.0,157.0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,1742,11,18,1742-11-18T00:00:00,3,1,,7.0,RUSSIA,,N. KURIL ISLANDS,51.5,157.0,86,,,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
523,1780,6,18,1780-06-18T00:00:00,-1,1,,,RUSSIA,,S. KURIL ISLANDS,,,86,,,,,,12,1,,,,,,,,,,,,,,,,,,,,,,
556,1791,4,15,1791-04-15T00:00:00,1,1,20,6.8,RUSSIA,,KAMCHATKA,56.0,163.0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1792,8,22,1792-08-22T18:00:00,1,1,,8.4,RUSSIA,,KAMCHATKA,54.0,162.0,86,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
758,1848,6,,,1,0,,,RUSSIA,,KAMCHATKA,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,1849,10,28,1849-10-28T00:00:00,4,1,,7.5,RUSSIA,,KAMCHATKA,55.0,166.0,86,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
810,1853,11,,,1,1,,,RUSSIA,,S. KURIL ISLANDS,47.0,152.0,86,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
820,1854,6,27,1854-06-27T00:00:00,-1,1,,7.0,RUSSIA,,N. KURIL ISLANDS,51.0,158.0,86,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
821,1854,7,9,1854-07-09T00:00:00,4,6,,,RUSSIA,,N. KURIL ISLANDS,50.9,155.5,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,1878,10,11,1878-10-11T00:00:00,1,0,,,RUSSIA,,TATAR STRAIT,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,1893,6,4,1893-06-04T02:27:00,4,1,,7.0,RUSSIA,,S. KURIL ISLANDS,43.3,147.5,86,3.0,,1.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
1312,1904,6,25,1904-06-25T14:45:36,4,1,30,8.3,RUSSIA,,"KAMCHATKA PENINSULA, RUSSIA",52.0,159.0,86,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1313,1904,6,25,1904-06-25T21:00:36,3,1,,8.1,RUSSIA,,"KAMCHATKA PENINSULA, RUSSIA",52.0,159.0,86,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,1905,10,4,1905-10-04T22:29:00,4,1,,5.1,RUSSIA,,BLACK SEA,44.5,37.5,40,0.5,,-1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1441,1917,1,30,1917-01-30T02:45:36,2,1,40,7.8,RUSSIA,,KAMCHATKA,56.5,163.0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,1918,11,8,1918-11-08T04:38:00,4,1,33,7.8,RUSSIA,,S. KURIL ISLANDS,44.5,151.5,86,0.5,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1531,1924,3,15,1924-03-15T10:31:24,0,1,15,6.8,RUSSIA,,TATAR STRAIT,49.179,142.436,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1924,4,13,1924-04-13T00:00:00,-1,0,,,RUSSIA,,TATAR STRAIT,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,1924,4,16,1924-04-16T00:00:00,-1,0,,,RUSSIA,,TATAR STRAIT,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,1927,12,28,1927-12-28T18:20:34,4,1,35,7.5,RUSSIA,,KAMCHATKA,55.663,160.039,86,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,1933,1,8,1933-01-08T16:00:00,4,6,33,6.0,RUSSIA,,"KHARIMKOTAN, N. KURIL ISLANDS",49.12,154.508,86,9.0,,3.2,2.0,,2,1,,,,,,,,,,,2,1,,,,,,,,,,
1696,1936,11,13,1936-11-13T12:31:00,2,1,,7.3,RUSSIA,,KAMCHATKA,55.2,164.0,86,13.0,,3.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1701,1937,9,21,1937-09-21T21:02:00,3,1,33,5.7,RUSSIA,,KAMCHATKA,56.0,162.5,86,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1702,1937,9,22,1937-09-22T00:00:00,1,0,,5.8,RUSSIA,,KAMCHATKA,58.0,165.0,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,1946,11,13,1946-11-13T06:00:00,3,6,,,RUSSIA,,N. KURIL ISLANDS,48.092,153.2,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,1949,1,27,1949-01-27T11:00:00,4,1,150,5.9,RUSSIA,,KAMCHATKA,54.6,163.5,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1835,1953,3,17,1953-03-17T13:04:00,3,1,,5.8,RUSSIA,,N. KURIL ISLANDS,50.0,156.5,86,3.0,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,1956,3,30,1956-03-30T06:11:00,2,6,,,RUSSIA,,KAMCHATKA,55.978,160.587,86,0.3,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,1958,9,17,1958-09-17T12:24:00,2,1,40,5.0,RUSSIA,,N. KURIL ISLANDS,48.6,156.1,86,0.23,,-2.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1885,1958,11,12,1958-11-12T20:23:00,2,1,29,7.0,RUSSIA,,S. KURIL ISLANDS,44.2,148.8,86,1.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1959,4,9,1959-04-09T12:24:20,2,1,40,5.0,RUSSIA,,S. KURIL ISLANDS,44.3,149.0,86,0.1,,-3.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1959,5,4,1959-05-04T07:15:42,4,1,60,8.2,RUSSIA,,KAMCHATKA,52.5,159.5,86,0.2,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1909,1961,1,10,1961-01-10T14:22:25,3,1,59,6.6,RUSSIA,,KAMCHATKA,50.016,156.099,86,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1961,2,12,1961-02-12T21:53:00,4,1,80,6.6,RUSSIA,,S. KURIL ISLANDS,43.2,147.9,86,1.0,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
1925,1961,8,17,1961-08-17T21:16:31,3,1,154,6.7,RUSSIA,,S. KURIL ISLANDS,46.338,149.548,86,,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,
1946,1963,10,12,1963-10-12T11:27:00,4,1,48,7.1,RUSSIA,,S. KURIL ISLANDS,44.426,149.272,86,0.12,,-3.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1947,1963,10,13,1963-10-13T05:17:53,4,1,13,8.5,RUSSIA,,S. KURIL ISLANDS,44.772,149.798,86,4.5,,2.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,
1948,1963,10,20,1963-10-20T00:53:10,4,1,28,7.9,RUSSIA,,S. KURIL ISLANDS,44.772,150.563,86,15.0,,3.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1960,1964,7,24,1964-07-24T08:12:39,4,1,15,6.8,RUSSIA,,S. KURIL ISLANDS,47.159,153.876,86,0.08,,-3.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1970,1965,6,11,1965-06-11T03:34:02,4,1,,7.2,RUSSIA,,S. KURIL ISLANDS,44.7,148.7,86,0.1,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2302,1966,7,12,1966-07-12T18:53:00,4,1,,5.5,RUSSIA,,BLACK SEA,44.75,37.0,40,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1986,1967,3,19,1967-03-19T04:01:38,1,1,38,7.0,RUSSIA,,S. KURIL ISLANDS,45.53,151.11,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,1968,1,29,1968-01-29T10:19:07,4,1,40,7.3,RUSSIA,,S. KURIL ISLANDS,43.586,146.701,86,0.18,,-1.7,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2303,1970,12,4,1970-12-04T01:59:25,4,1,7,5.1,RUSSIA,,BLACK SEA,43.84,39.34,40,0.8,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2430,1971,9,6,1971-09-06T13:37:10,4,1,29,5.5,RUSSIA,,TATAR STRAIT,46.7,141.4,86,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,1971,9,8,1971-09-08T11:48:23,4,1,6,6.6,RUSSIA,,TATAR STRAIT,46.4,141.1,86,0.09,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2039,1971,9,8,1971-09-08T16:59:52,4,1,16,6.2,RUSSIA,,TATAR STRAIT,46.3,140.9,86,0.07,,-0.7,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2041,1971,9,27,1971-09-27T19:01:45,4,1,21,6.0,RUSSIA,,TATAR STRAIT,46.4,141.1,86,0.03,,,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,
2044,1971,12,15,1971-12-15T08:29:55,4,1,33,7.8,RUSSIA,,KAMCHATKA,56.0,163.3,86,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,1973,2,28,1973-02-28T06:37:49,4,1,27,7.2,RUSSIA,,N. KURIL ISLANDS,50.5,156.6,86,1.5,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
3506,1973,6,26,1973-06-26T22:32:00,4,1,,6.6,RUSSIA,,S. KURIL ISLANDS,43.2,146.6,86,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1974,9,27,1974-09-27T05:47:29,4,1,43,6.7,RUSSIA,,S. KURIL ISLANDS,43.2,146.7,86,0.37,,0.6,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2084,1976,1,21,1976-01-21T10:05:24,4,1,41,7.0,RUSSIA,,S. KURIL ISLANDS,44.915,149.123,86,0.38,,-1.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2097,1978,3,22,1978-03-22T00:50:32,4,1,33,6.7,RUSSIA,,S. KURIL ISLANDS,44.026,149.002,86,0.07,,0.1,-2.5,3,,,,,,,,,,,,,,,,,,,,,,,,
2569,1978,3,22,1978-03-22T21:34:33,4,1,33,6.6,RUSSIA,,S. KURIL ISLANDS,44.14,149.029,86,0.05,,,-3.0,3,,,,,,,,,,,,,,,,,,,,,,,,
2099,1978,3,23,1978-03-23T00:31:02,4,1,46,6.8,RUSSIA,,S. KURIL ISLANDS,44.209,148.971,86,0.17,,-2.3,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2101,1978,3,23,1978-03-23T03:15:20,4,1,33,7.5,RUSSIA,,S. KURIL ISLANDS,44.932,148.439,86,0.3,,-2.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2103,1978,3,24,1978-03-24T19:47:50,4,1,33,7.6,RUSSIA,,S. KURIL ISLANDS,44.244,148.862,86,0.65,,-1.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2123,1980,2,23,1980-02-23T05:51:03,4,1,44,7.0,RUSSIA,,S. KURIL ISLANDS,43.53,146.753,86,0.16,,-0.7,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2147,1983,8,17,1983-08-17T10:55:54,4,1,63,7.1,RUSSIA,,"KAMCHATKA BAY, RUSSIA",55.867,161.287,86,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,1984,3,24,1984-03-24T09:44:02,4,1,44,7.2,RUSSIA,,S. KURIL ISLANDS,44.117,148.192,86,0.2,,-2.3,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,
2157,1984,12,28,1984-12-28T10:37:53,4,1,33,6.8,RUSSIA,,KAMCHATKA,56.194,163.46,86,0.2,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2200,1991,2,16,1991-02-16T01:23:40,4,1,39,5.7,RUSSIA,,N. KURIL ISLANDS,48.268,154.328,86,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2206,1991,12,22,1991-12-22T08:43:13,1,1,24,7.6,RUSSIA,,S. KURIL ISLANDS,45.533,151.021,86,0.52,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2218,1993,6,8,1993-06-08T13:03:36,4,1,71,7.5,RUSSIA,,KAMCHATKA,51.218,157.829,86,0.1,,-1.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2222,1993,11,13,1993-11-13T01:18:04,4,1,34,7.0,RUSSIA,,KAMCHATKA,51.934,158.647,86,0.05,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
2232,1994,10,9,1994-10-09T07:55:39,4,1,33,7.3,RUSSIA,,S. KURIL ISLANDS,43.905,147.916,86,0.2,,-3.3,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,
5691,1994,,,,3,8,,,RUSSIA,,KERCH STRAIT,45.22,36.72,40,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2257,1995,12,3,1995-12-03T18:01:08,4,1,33,7.9,RUSSIA,,S. KURIL ISLANDS,44.663,149.3,86,1.1,,0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2277,1997,12,5,1997-12-05T11:26:54,4,1,33,7.8,RUSSIA,,KAMCHATKA,54.841,162.035,86,8.0,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
5692,2000,,,,3,8,,,RUSSIA,,KERCH STRAIT,45.12,36.7,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,2007,1,13,2007-01-13T04:23:21,4,1,10,8.1,RUSSIA,,S. KURIL ISLANDS,46.243,154.524,86,0.4,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
3691,2009,1,15,2009-01-15T17:49:39,4,1,36,7.4,RUSSIA,,KAMCHATKA,46.857,155.154,86,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5479,2013,4,19,2013-04-19T03:05:52,2,1,110,7.2,RUSSIA,,S. KURIL ISLANDS,46.221,150.788,86,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5654,2017,7,17,2017-07-17T23:35:14,4,1,10,7.7,RUSSIA,,BERING ISLAND,54.443,168.857,86,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5714,2018,12,11,2018-12-11T04:48:00,0,8,,,RUSSIA,,"BUREYA, FAR EASTERN RUSSIA",50.559,131.472,86,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5746,2020,3,25,2020-03-25T02:49:21,4,1,57,7.5,RUSSIA,,N. KURIL ISLANDS,48.986,157.693,86,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,1765,7,23,1765-07-23T00:00:00,-1,9,,,SWEDEN,,SWEDEN,65.2,21.3,73,1.2,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
518,1777,11,14,1777-11-14T00:00:00,1,1,,,SWEDEN,,SWEDEN: SUNDVAL,62.366,17.333,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3350,1969,4,12,1969-04-12T05:44:00,0,8,,,SWEDEN,,NORSALV RIVER,59.4,13.5,73,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5601,1694,4,,,0,1,,5.5,TAIWAN,,TAIWAN,25.0,121.5,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5640,1781,4,,,3,0,,,TAIWAN,,KAOHSIUNG,24.0,121.0,84,30.0,,,,,1,1,,,,,,,,1,,1,1,1,,,,,,,,1,,1
809,1853,10,29,1853-10-29T00:00:00,1,6,,,TAIWAN,,E. TAIWAN-RYUKYU ISLANDS,24.0,121.83,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,1903,9,7,1903-09-07T00:00:00,1,1,,,TAIWAN,,TAIWAN,,,84,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1445,1917,5,6,1917-05-06T12:19:00,4,1,33,5.8,TAIWAN,,TAIWAN,23.2,121.6,84,0.5,,-1.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2108,1978,7,23,1978-07-23T14:42:36,3,1,17,7.4,TAIWAN,,TAIWAN,22.282,121.512,84,0.05,,-3.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,
5428,1994,5,24,1994-05-24T04:00:42,1,1,16,6.5,TAIWAN,,TAIWAN,23.959,122.448,84,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5641,1996,9,5,1996-09-05T23:42:06,4,1,20,6.8,TAIWAN,,TAIWAN REGION,21.898,121.498,84,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,1998,5,3,1998-05-03T23:30:21,4,1,33,7.5,TAIWAN,,TAIWAN:  SOUTHEAST OF,22.306,125.308,84,0.13,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
2404,2001,12,18,2001-12-18T04:02:58,4,1,14,6.8,TAIWAN,,TAIWAN,23.954,122.734,84,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5805,2006,11,13,2006-11-13T08:02:44,4,1,14,5.2,TAIWAN,,SOUTH CHINA SEA,20.656,119.997,84,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-1300,,,,2,0,,6.0,TURKEY,,"IONIAN COASTS, TROAD",39.96,26.24,50,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,
5780,68,,,,2,2,,,TURKEY,,SOUTH COASTS OF ASIA MINOR,36.217,30.017,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,120,,,,2,1,,7.2,TURKEY,,MARMARA SEA,40.77,29.92,50,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
35,344,,,,-1,1,,,TURKEY,,"MARMARA SEA, DARDANELLES",40.3,26.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,348,,,,1,1,,4.1,TURKEY,,LEVANTIAN SEA,33.9,35.5,50,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
3475,368,,,,2,1,,6.4,TURKEY,,MARMARA SEA,40.5,29.6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
